Report Information
Report ID,terminal_report_1765519882202
Report Name,"Terminal Output Report (12/12/2025, 11:41:22 AM)"
Description,Generated from current terminal session with 96 requests
Version,1.0.0
Author,UDS Simulator
Tags,"terminal, live-session"

Summary Statistics
Total Requests,96
Total Responses,96
Successful Responses,79
Negative Responses (NRC),17
Success Rate (%),82.29
Test Duration,3m 19s
Start Time,"12/19/2024, 2:50:00 PM"
End Time,"12/19/2024, 2:53:19 PM"

NRC Breakdown
NRC Code,Description,Count,Percentage (%)
0x22,Conditions Not Correct,4,23.53
0x13,Incorrect Message Length,3,17.65
0x12,Sub-Function Not Supported,4,23.53
0x31,Request Out of Range,4,23.53
0x33,Security Access Denied,2,11.76


Test Log (Detailed Request/Response Data)
Index,Timestamp,Request SID,Request SubFunction,Request Data,Request Description,Response SID,Response Data,Response Status,NRC Code,NRC Description,Duration (ms)
47,"12/19/2024, 2:51:15 PM",0x10,0x03,,[SETUP] Re-enter EXTENDED (re-locks security) for TC-44,0x10,50 03 00 64 01 F4,Success,,,30919536338.00
48,"12/19/2024, 2:51:16 PM",0x2A,0x02,01 0A,TC-44: Mix of public (0x01) + protected (0x0A) while locked - Expect NRC 0x33,0x2A,6A,Success,,,30919536421.00
49,"12/19/2024, 2:51:17 PM",0x27,0x01,,TC-45.1: Unlock - Request Seed,0x27,67 01 00 00 00 00,Success,,,30919536504.00
50,"12/19/2024, 2:51:18 PM",0x27,0x02,B7 6E A6 77,TC-45.2: Unlock - Send Key (correct key),0x27,7F 27 22,NRC,0x22,Conditions Not Correct,30919536588.00
51,"12/19/2024, 2:51:19 PM",0x2A,0x02,01 0A,TC-45: Mix of public (0x01) + protected (0x0A) while unlocked - Expect Positive Response,0x2A,6A,Success,,,30919536674.00
52,"12/19/2024, 2:51:20 PM",0x2A,0x04,,TC-45.3: Stop All,0x2A,6A,Success,,,30919536758.00
53,"12/19/2024, 2:51:30 PM",0x10,0x03,,[SETUP] TC-50: Enter EXTENDED Session - TesterPresent Interaction Test,0x10,50 03 00 64 01 F4,Success,,,30919527848.00
54,"12/19/2024, 2:51:31 PM",0x2A,0x02,01,TC-50.1: Start Periodic TX (PDID 0x01),0x2A,6A,Success,,,30919527939.00
55,"12/19/2024, 2:51:33 PM",0x3E,0x80,,TC-50.2: TesterPresent at T+2s (suppress response),0x3E,,Success,,,30919527026.00
56,"12/19/2024, 2:51:35 PM",0x3E,0x80,,TC-51.1: TesterPresent at T+4s,0x3E,,Success,,,30919526126.00
57,"12/19/2024, 2:51:37 PM",0x3E,0x80,,TC-51.2: TesterPresent at T+6s (session maintained),0x3E,,Success,,,30919525228.00
58,"12/19/2024, 2:51:38 PM",0x22,,F1 86,TC-52: Verify Session Active (Read DID F186) - Session should be maintained,0x22,62 F1 86 03,Success,,,30919525326.00
59,"12/19/2024, 2:51:39 PM",0x2A,0x04,,TC-52.1: Stop All Transmissions,0x2A,6A,Success,,,30919525417.00
60,"12/19/2024, 2:51:50 PM",0x10,0x03,,[SETUP] TC-60: Enter EXTENDED Session - ECU Reset Interaction Test,0x10,50 03 00 64 01 F4,Success,,,30919515510.00
61,"12/19/2024, 2:51:51 PM",0x2A,0x02,01,TC-60.1: Start Periodic TX,0x2A,6A,Success,,,30919515612.00
62,"12/19/2024, 2:51:52 PM",0x11,0x01,,TC-61: ECU Hard Reset (0x11 0x01) - Aborts all periodic TX,0x11,51 01,Success,,,30919515913.00
63,"12/19/2024, 2:51:54 PM",0x10,0x03,,TC-62: Re-enter EXTENDED Session after reset,0x10,50 03 00 64 01 F4,Success,,,30919515011.00
64,"12/19/2024, 2:51:55 PM",0x2A,0x02,01,TC-63: Re-request Periodic Data - Expect Positive Response,0x2A,6A,Success,,,30919515126.00
65,"12/19/2024, 2:51:56 PM",0x2A,0x04,,TC-63.1: Stop All,0x2A,6A,Success,,,30919515230.00
66,"12/19/2024, 2:52:00 PM",0x10,0x03,,[SETUP] TC-70: Enter EXTENDED Session - Session Control Interaction Test,0x10,50 03 00 64 01 F4,Success,,,30919512333.00
67,"12/19/2024, 2:52:01 PM",0x2A,0x02,01,TC-70.1: Start Periodic TX in EXTENDED,0x2A,6A,Success,,,30919512511.00
68,"12/19/2024, 2:52:02 PM",0x10,0x01,,TC-71: Session Change to DEFAULT - TX should stop,0x10,50 01 00 32 01 F4,Success,,,30919512616.00
69,"12/19/2024, 2:52:03 PM",0x2A,0x02,01,TC-72: Request in DEFAULT Session - Expect NRC 0x22,0x2A,7F 2A 22,NRC,0x22,Conditions Not Correct,30919512732.00
70,"12/19/2024, 2:52:04 PM",0x10,0x03,,TC-73: Return to EXTENDED Session,0x10,50 03 00 64 01 F4,Success,,,30919512845.00
71,"12/19/2024, 2:52:05 PM",0x2A,0x02,01,TC-74: Re-request Periodic Data - Expect Positive Response,0x2A,6A,Success,,,30919512957.00
72,"12/19/2024, 2:52:06 PM",0x2A,0x04,,TC-75.1: Stop All Transmissions,0x2A,6A,Success,,,30919513065.00
73,"12/19/2024, 2:52:07 PM",0x10,0x01,,TC-75.2: Return to DEFAULT Session (cleanup),0x10,50 01 00 32 01 F4,Success,,,30919513179.00
74,"12/19/2024, 2:52:20 PM",0x10,0x03,,[SETUP] TC-80: Enter EXTENDED Session - Multiple Rate Monitoring Test,0x10,50 03 00 64 01 F4,Success,,,30919501288.00
75,"12/19/2024, 2:52:21 PM",0x2A,0x01,01,TC-80: Request PDID 0x01 at Slow Rate (0x01),0x2A,6A,Success,,,30919501424.00
76,"12/19/2024, 2:52:22 PM",0x2A,0x02,02,TC-81: Request PDID 0x02 at Medium Rate (0x02),0x2A,6A,Success,,,30919501552.00
77,"12/19/2024, 2:52:23 PM",0x2A,0x03,03,TC-82: Request PDID 0x03 at Fast Rate (0x03),0x2A,6A,Success,,,30919501680.00
78,"12/19/2024, 2:52:25 PM",0x22,,F1 86,TC-83: Verify All Three Rates Active (Read DID F186 to confirm session),0x22,62 F1 86 03,Success,,,30919500802.00
79,"12/19/2024, 2:52:26 PM",0x2A,0x04,,TC-84: Stop All Transmissions,0x2A,6A,Success,,,30919500929.00
80,"12/19/2024, 2:52:27 PM",0x22,,F1 86,TC-85: Verify All Stopped (session still active via DID read),0x22,62 F1 86 03,Success,,,30919501045.00
81,"12/19/2024, 2:52:40 PM",0x10,0x03,,[SETUP] TC-90: Enter EXTENDED Session - Error Recovery Test,0x10,50 03 00 64 01 F4,Success,,,30919489181.00
82,"12/19/2024, 2:52:41 PM",0x2A,0x05,01,TC-90.1: Invalid Request (Mode 0x05) - Expect NRC 0x12,0x2A,7F 2A 12,NRC,0x12,Sub-Function Not Supported,30919489295.00
83,"12/19/2024, 2:52:42 PM",0x2A,0x02,01,TC-90.2: Valid Request After Error - Expect Positive Response,0x2A,6A,Success,,,30919489411.00
84,"12/19/2024, 2:52:43 PM",0x2A,0x04,,TC-90.3: Stop All,0x2A,6A,Success,,,30919489529.00
85,"12/19/2024, 2:52:44 PM",0x22,,F1 86,TC-91: Session Survives Rejected Request (Read DID F186),0x22,62 F1 86 03,Success,,,30919489651.00
86,"12/19/2024, 2:52:45 PM",0x2A,0x02,99,TC-92.1: Wrong PDID 0x99 - Expect NRC 0x31,0x2A,7F 2A 31,NRC,0x31,Request Out of Range,30919489734.00
87,"12/19/2024, 2:52:46 PM",0x2A,0x02,01,TC-92.2: Correct PDID 0x01 after error - Expect Positive Response,0x2A,6A,Success,,,30919489862.00
88,"12/19/2024, 2:52:47 PM",0x2A,0x04,,TC-92.3: Stop All,0x2A,6A,Success,,,30919489984.00
89,"12/19/2024, 2:52:48 PM",0x2A,0x02,0A,TC-93.1: Protected PDID 0x0A while locked - Expect NRC 0x33,0x2A,7F 2A 33,NRC,0x33,Security Access Denied,30919490105.00
90,"12/19/2024, 2:52:49 PM",0x27,0x01,,TC-93.2: Unlock - Request Seed,0x27,67 01 12 34 56 78,Success,,,30919490223.00
91,"12/19/2024, 2:52:50 PM",0x27,0x02,B7 6E A6 77,TC-93.3: Unlock - Send Key (correct key),0x27,67 02,Success,,,30919490348.00
92,"12/19/2024, 2:52:51 PM",0x2A,0x02,0A,TC-93.4: Protected PDID 0x0A now works - Expect Positive Response,0x2A,6A,Success,,,30919490509.00
93,"12/19/2024, 2:52:52 PM",0x2A,0x04,,TC-94: Scheduler Recovery - Stop All,0x2A,6A,Success,,,30919490652.00
94,"12/19/2024, 2:52:53 PM",0x2A,0x02,01,TC-94.1: New Request After Stop - Expect Positive Response,0x2A,6A,Success,,,30919490784.00
95,"12/19/2024, 2:52:54 PM",0x2A,0x04,,TC-94.2: Final Stop,0x2A,6A,Success,,,30919490913.00
96,"12/19/2024, 2:53:19 PM",0x10,0x01,,[FINAL] TC-95: Reset to DEFAULT Session - Test Suite Complete,0x10,50 01 00 32 01 F4,Success,,,30919467034.00
